ID,Email Address,first name,last name,grade point average,Gender,major,birthday,language,national code,Disciplinary case,passed course unit,enterning year
8315,Julius_Addis2005819216@ds59r.edu,Julius,Addis,12.98,Male,Work Under Pressure,5/14/1383,Urdu,19367925,FALSE,54,1397
8316,Barry_Hood1305054797@evyvh.us,Barry,Hood,13.98,Male,Conflict Resolution,8/21/1380,Pashto,18718118,FALSE,6,1401
8317,Kieth_Wren314944276@p5emz.app,Kieth,Wren,14.72,Male,Decision Making,3/19/1381,Wu,17288489,FALSE,113,1397
8318,Rocco_Thompson1178202203@xtwt3.store,Rocco,Thompson,17.12,Male,Learning,9/25/1380,Urdu,13316554,FALSE,110,1397
8319,Nick_Maxwell846812121@yahoo.autos,Nick,Maxwell,15.63,Male,Self-motivation,8/3/1382,Vietnamese,11925996,FALSE,83,1399
8320,Denis_Verdon38839989@mpibr.media,Denis,Verdon,15.64,Male,Leadership,12/23/1379,Uzbek,16474523,FALSE,18,1399
8321,Ramon_Snell1446394284@bcfhs.website,Ramon,Snell,14.41,Male,Time Management,6/4/1381,Ukrainian,18262054,FALSE,14,1399
8322,Josh_Dubois1970886598@3wbkp.ca,Josh,Dubois,14.64,Male,Work Under Pressure,8/21/1377,Hungarian,13823878,FALSE,43,1397
8323,Lucas_Hamilton196909668@cke3u.host,Lucas,Hamilton,16.45,Male,Leadership,5/7/1380,Uzbek,17111263,FALSE,60,1397
8324,Elijah_Ross2083302228@d9un8.autos,Elijah,Ross,13.28,Male,Conflict Resolution,7/2/1382,Russian,10164678,FALSE,51,1400
8325,Chuck_Shaw40188380@3wbkp.media,Chuck,Shaw,14.73,Male,Work Under Pressure,3/21/1378,Arabic,10124034,FALSE,69,1399
8326,Caleb_Bishop1426329753@v1wn5.software,Caleb,Bishop,14.77,Male,Conflict Resolution,12/15/1383,Polish,18474797,FALSE,68,1397
8327,Nick_Redfern1801686864@cke3u.online,Nick,Redfern,13.28,Male,Decision Making,1/11/1383,Greek,18877568,FALSE,87,1398
8328,Elijah_Farmer1592756857@uagvw.website,Elijah,Farmer,13.34,Male,Adaptability,11/30/1379,Japanese,12368893,FALSE,25,1400
8329,Brad_Bell1158357138@fhuux.video,Brad,Bell,15.09,Male,Teamwork,3/14/1381,Portuguese,19130144,FALSE,29,1400
8330,Fred_Hewitt115255869@yafr7.store,Fred,Hewitt,14.29,Male,Teamwork,7/21/1379,Greek,18496468,FALSE,73,1400
8331,Jacob_James70765160@iscmr.shop,Jacob,James,15.55,Male,Work Under Pressure,2/27/1381,Chittagonian,19334303,FALSE,99,1398
8332,John_James169101010@yfxpw.website,John,James,16.7,Male,Time Management,10/2/1383,Gan Chinese,18440120,FALSE,89,1400
8333,Danny_Stone1552959996@hepmv.online,Danny,Stone,19.36,Male,Learning,2/1/1380,Hindi,16935016,FALSE,137,1398
8334,Daniel_Upsdell1378441179@y96lx.com,Daniel,Upsdell,19.49,Male,Learning,12/2/1380,Bengali,19280268,FALSE,7,1399
8335,Ron_Simpson1634029220@ohqqh.solutions,Ron,Simpson,16.97,Male,Learning,10/20/1383,Russian,19644467,FALSE,6,1397
8336,Carter_Long1960312936@avn7d.website,Carter,Long,12.08,Male,Decision Making,10/2/1379,Czech,19942116,FALSE,97,1397
8337,Elijah_Jacobs1767671148@bqkv0.store,Elijah,Jacobs,19.52,Male,Communication,8/8/1383,Pashto,18212047,FALSE,76,1400
8338,Martin_Glass782206275@qu9ml.property,Martin,Glass,19.01,Male,Adaptability,2/9/1378,Hungarian,13758091,FALSE,31,1397
8339,Phillip_Clarke1305978992@6ijur.meet,Phillip,Clarke,16.13,Male,Communication,10/17/1383,Vietnamese,18829557,FALSE,84,1401
8340,Johnny_Thorne523791138@mpibr.ca,Johnny,Thorne,15.43,Male,Adaptability,12/19/1383,Dutch,17913823,FALSE,72,1397
8341,Oliver_Flanders791433004@avn7d.tech,Oliver,Flanders,17.23,Male,Decision Making,5/28/1381,Belarusian,12921359,FALSE,1,1399
8342,Marvin_Exton717867626@dvqq2.design,Marvin,Exton,18.82,Male,Learning,7/5/1382,Dutch,19654818,FALSE,60,1401
8343,Benny_Greenwood497645588@bu2lo.name,Benny,Greenwood,19.66,Male,Time Management,5/11/1381,Swedish,15372202,FALSE,93,1398
8344,Mark_Mills1858208280@3wbkp.name,Mark,Mills,13.75,Male,Adaptability,8/3/1381,Hindi,14454014,FALSE,44,1401
8345,Johnny_Rees891465367@yvu30.design,Johnny,Rees,18.91,Male,Work Under Pressure,1/8/1378,Uyghur,10517124,FALSE,36,1400
8346,Barry_John553330101@xtwt3.mobi,Barry,John,14.91,Male,Decision Making,11/18/1383,Uyghur,13093210,FALSE,18,1401
8347,Enoch_Stark232342877@voylg.org,Enoch,Stark,17.18,Male,Self-motivation,4/3/1383,Yoruba,19980810,FALSE,124,1397
8348,Enoch_Stone377010696@evyvh.ca,Enoch,Stone,12.54,Male,Conflict Resolution,2/15/1382,Portuguese,19814040,FALSE,105,1397
8349,Domenic_Richards977536796@iscmr.online,Domenic,Richards,19.62,Male,Leadership,5/13/1382,Vietnamese,19870839,FALSE,71,1400
8350,Owen_Forth690701407@nmz0p.autos,Owen,Forth,14.51,Male,Work Under Pressure,4/1/1380,Greek,15691481,FALSE,107,1398
8351,Enoch_Allington1814828795@crzq7.online,Enoch,Allington,16.38,Male,Self-motivation,8/24/1378,Gan Chinese,11864999,FALSE,30,1397
8352,Josh_Chester1906007749@dvqq2.zone,Josh,Chester,14.94,Male,Teamwork,5/10/1382,Portuguese,10246298,FALSE,68,1400
8353,Carter_Roth393975414@1kmd3.host,Carter,Roth,17.96,Male,Time Management,12/21/1383,Hungarian,18725636,FALSE,67,1401
8354,Percy_Cassidy976926358@qu9ml.center,Percy,Cassidy,17.7,Male,Time Management,10/31/1383,Turkish,14420699,FALSE,130,1400
8355,Eduardo_Blackwall1651859408@ds59r.info,Eduardo,Blackwall,16.9,Male,Self-motivation,8/27/1381,French,15510470,FALSE,112,1399
8356,Enoch_Ventura538585578@c2nyu.club,Enoch,Ventura,18.27,Male,Communication,9/5/1380,Chinese,13866932,FALSE,57,1398
8357,Sebastian_Lloyd1098668785@cdpfn.info,Sebastian,Lloyd,14.35,Male,Teamwork,5/14/1381,Turkish,10384632,FALSE,122,1400
8358,Caleb_Abbot2033032362@xtwt3.edu,Caleb,Abbot,12.59,Male,Decision Making,10/19/1381,Amharic,14537516,FALSE,48,1398
8359,Tyler_Cattell1924154946@yahoo.shop,Tyler,Cattell,19.2,Male,Learning,1/27/1383,Spanish,15430651,FALSE,72,1398
8360,Chuck_Walsh1304127138@v1wn5.host,Chuck,Walsh,19.74,Male,Adaptability,3/4/1382,Turkish,17591445,FALSE,80,1400
8361,Logan_Durrant725889851@c2nyu.pro,Logan,Durrant,14.49,Male,Conflict Resolution,8/20/1382,Persian,18932744,FALSE,15,1399
8362,Anthony_Bolton1337794647@crzq7.info,Anthony,Bolton,18.07,Male,Learning,5/31/1378,German,19230583,FALSE,33,1400
8363,Jayden_Daniells968589604@dvqq2.us,Jayden,Daniells,18.4,Male,Learning,1/22/1381,Mandarin,15208864,FALSE,40,1401
8364,Marvin_Addis547621957@lhp4j.works,Marvin,Addis,17.87,Male,Conflict Resolution,8/10/1379,Bhojpuri,17618653,FALSE,19,1399
8365,Caleb_Young1696118886@bu2lo.software,Caleb,Young,18.4,Male,Leadership,9/8/1380,Polish,13380298,FALSE,67,1397
8366,Javier_Hopkinson482617824@urn0m.com,Javier,Hopkinson,18.22,Male,Leadership,8/27/1382,Uzbek,11170868,FALSE,55,1398
8367,Jack_Vass1887786768@yfxpw.meet,Jack,Vass,17.17,Male,Communication,11/22/1380,Wu,11974141,FALSE,101,1398
8368,Matt_Stewart1277823645@nb44i.store,Matt,Stewart,12.21,Male,Adaptability,1/4/1380,Wu,12381874,FALSE,113,1398
8369,Russel_Gregory1289980072@xtwt3.press,Russel,Gregory,18.81,Male,Conflict Resolution,9/21/1383,Wu,16173523,FALSE,67,1401
8370,Rick_Strong1189897793@yafr7.us,Rick,Strong,15.86,Male,Communication,10/8/1377,Russian,12035532,FALSE,97,1399
8371,Joseph_Larkin963642658@xqj6f.website,Joseph,Larkin,16.87,Male,Leadership,9/29/1378,Polish,12302538,FALSE,81,1401
8372,Aiden_Cork2108057794@bu2lo.solutions,Aiden,Cork,16.56,Male,Time Management,2/20/1383,Persian,18067724,FALSE,112,1397
8373,Tom_Appleton504582682@1kmd3.auction,Tom,Appleton,19.05,Male,Learning,1/20/1383,Persian,18178263,FALSE,138,1400
8374,Matt_Mann103633072@cke3u.design,Matt,Mann,17.92,Male,Decision Making,8/14/1383,Dutch,10728673,FALSE,30,1398
8375,Sebastian_Jeffery835209320@iscmr.store,Sebastian,Jeffery,16.62,Male,Self-motivation,1/24/1380,Gan Chinese,16461054,FALSE,83,1401
8376,Chester_Larsen1765311281@cdpfn.audio,Chester,Larsen,14.32,Male,Time Management,8/4/1383,Turkish,11955159,FALSE,73,1400
8377,Enoch_Snell982214157@ag5wi.shop,Enoch,Snell,16.29,Male,Leadership,1/1/1380,Russian,17454107,FALSE,83,1399
8378,Matthew_Santos2041083358@xqj6f.space,Matthew,Santos,16.01,Male,Decision Making,11/25/1379,Hakka,19720372,FALSE,115,1400
8379,Peter_Baker756242628@nanoff.info,Peter,Baker,18.94,Male,Adaptability,1/6/1384,Assamese,10066953,FALSE,98,1401
8380,Benny_Vernon730583711@cdpfn.com,Benny,Vernon,16.5,Male,Conflict Resolution,4/9/1383,Fula,16689613,FALSE,128,1398
8381,Joseph_Greenwood2033549115@uagvw.catering,Joseph,Greenwood,15.63,Male,Adaptability,3/27/1382,Gan Chinese,15949418,FALSE,29,1397
8382,Benny_Howard1487486401@cke3u.works,Benny,Howard,17.56,Male,Teamwork,8/16/1378,English,12749232,FALSE,79,1400
8383,Lucas_Sylvester340621411@dbxli.ca,Lucas,Sylvester,19.54,Male,Learning,12/2/1381,Yue,14279092,FALSE,64,1397
8384,Mason_Stewart787844269@6ijur.tech,Mason,Stewart,16.08,Male,Adaptability,9/9/1378,Dutch,15410441,FALSE,113,1399
8385,Barry_Swan1593026503@chkzl.pro,Barry,Swan,14.6,Male,Decision Making,12/27/1379,Punjabi,11024908,FALSE,44,1397
8386,Russel_Robertson833620885@kyb7t.media,Russel,Robertson,12.23,Male,Communication,11/25/1382,Pashto,12277917,FALSE,22,1401
8387,William_Gregory223947547@p5emz.website,William,Gregory,13.34,Male,Leadership,3/15/1379,Swedish,15732177,FALSE,13,1401
8388,Wade_Malone206664072@lhp4j.works,Wade,Malone,12.55,Male,Adaptability,2/2/1379,Belarusian,14855861,FALSE,20,1398
8389,Enoch_Kelly379761049@nmz0p.site,Enoch,Kelly,13.37,Male,Conflict Resolution,5/16/1380,Nepali,12408205,FALSE,43,1401
8390,Harvey_Townend120085706@gkvds.store,Harvey,Townend,14.58,Male,Teamwork,3/11/1381,Greek,17029016,FALSE,97,1397
8391,William_Ring1983864211@gkvds.services,William,Ring,18.99,Male,Decision Making,6/23/1378,Sindhi,10365450,FALSE,107,1400
8392,Liam_Bennett1033299454@ohqqh.video,Liam,Bennett,17.95,Male,Conflict Resolution,10/30/1383,Bhojpuri,12739744,FALSE,39,1401
8393,Maxwell_Gates669450488@y96lx.us,Maxwell,Gates,19.28,Male,Self-motivation,11/2/1381,Amharic,13490442,FALSE,117,1399
8394,Bob_Eagle1955155054@cdpfn.shop,Bob,Eagle,18.03,Male,Leadership,3/23/1382,Bhojpuri,10268752,FALSE,42,1399
8395,Chadwick_Farrow229718801@nmz0p.online,Chadwick,Farrow,12.23,Male,Decision Making,12/23/1381,Somali,15134008,FALSE,74,1398
8396,Anthony_Harris185470775@1wa8o.website,Anthony,Harris,16.65,Male,Conflict Resolution,4/3/1380,Greek,11813171,FALSE,92,1399
8397,Caleb_Leslie287642935@bcfhs.edu,Caleb,Leslie,16.94,Male,Decision Making,3/27/1383,Chittagonian,13852238,FALSE,131,1398
8398,Chuck_Cobb1573832787@c2nyu.website,Chuck,Cobb,15.57,Male,Leadership,10/7/1383,Serbo-Croatian,18140143,FALSE,126,1401
8399,Michael_Vangness400233925@crzq7.info,Michael,Vangness,17.39,Male,Decision Making,6/15/1381,Serbo-Croatian,13194739,FALSE,105,1400
8400,Michael_Nelson2074006021@bqkv0.com,Michael,Nelson,14.2,Male,Communication,4/12/1380,Yue,11798644,FALSE,12,1400
8401,Michael_Leslie436427667@kyb7t.app,Michael,Leslie,14.49,Male,Adaptability,3/31/1379,Uyghur,15336756,FALSE,33,1399
8402,Lucas_Cox2140377259@bcfhs.name,Lucas,Cox,17.73,Male,Leadership,10/23/1378,Bhojpuri,11138637,FALSE,49,1398
8403,Erick_Shields645160756@ptr6k.info,Erick,Shields,15.84,Male,Conflict Resolution,1/30/1381,Yoruba,15347123,FALSE,81,1399
8404,Maxwell_Harrison920129071@avn7d.store,Maxwell,Harrison,17.93,Male,Communication,2/23/1383,Persian,11053455,FALSE,17,1397
8405,Erick_Abbey355156165@dbxli.us,Erick,Abbey,16.22,Male,Leadership,9/25/1377,Italian,13067129,FALSE,61,1398
8406,Kieth_Funnell554876005@3wbkp.edu,Kieth,Funnell,13.65,Male,Time Management,9/4/1381,Bengali,18952203,FALSE,67,1397
8407,Nicholas_Uttridge194091369@ohqqh.software,Nicholas,Uttridge,12.6,Male,Decision Making,8/21/1377,Arabic,18823605,FALSE,3,1399
8408,Martin_Jeffery987213706@lyvnc.solutions,Martin,Jeffery,12.29,Male,Learning,5/4/1384,Assamese,14922505,FALSE,88,1401
8409,Russel_Plumb1993589273@d9un8.club,Russel,Plumb,18.88,Male,Leadership,6/1/1384,Mandarin,12610049,FALSE,44,1401
8410,Martin_Harris1101419346@kyb7t.store,Martin,Harris,16.77,Male,Adaptability,5/4/1382,German,14382841,FALSE,128,1400
8411,Wade_Moore1215671062@yahoo.website,Wade,Moore,17.75,Male,Time Management,1/14/1383,German,17914134,FALSE,82,1401
8412,Rick_Rust1005864209@urn0m.press,Rick,Rust,12.98,Male,Learning,5/17/1384,Swedish,12687923,FALSE,115,1397
8413,Domenic_Bailey1208350861@1wa8o.directory,Domenic,Bailey,14.48,Male,Teamwork,5/4/1378,Yoruba,19785590,FALSE,2,1400
8414,Boris_Reynolds290862759@evyvh.property,Boris,Reynolds,18.34,Male,Learning,8/14/1377,Mandarin,18327638,FALSE,29,1397
8415,Peter_Gaynor760992954@cdpfn.directory,Peter,Gaynor,16.8,Male,Self-motivation,2/27/1384,Vietnamese,15200242,FALSE,83,1398
8416,Henry_Alcroft1407994708@nb44i.store,Henry,Alcroft,19.08,Male,Decision Making,11/3/1382,Russian,17535184,FALSE,116,1398
8417,Marvin_Edmonds1469218569@1wa8o.meet,Marvin,Edmonds,17.83,Male,Conflict Resolution,6/7/1382,Bengali,14960949,FALSE,42,1401
8418,Roger_Silva1942836377@evyvh.store,Roger,Silva,14.54,Male,Conflict Resolution,6/10/1381,Uyghur,15658733,FALSE,35,1398
8419,Cedrick_Tindall929921783@nb44i.center,Cedrick,Tindall,18.03,Male,Time Management,8/18/1379,Korean,19064730,FALSE,122,1398
8420,Jacob_Flanders479513256@kyb7t.info,Jacob,Flanders,18.15,Male,Time Management,9/17/1383,Tamil,11041269,FALSE,14,1400
8421,Peter_Smith602813863@3wbkp.meet,Peter,Smith,12.33,Male,Adaptability,6/28/1378,Vietnamese,17858731,FALSE,97,1400
8422,Elijah_Knight592322044@p5emz.store,Elijah,Knight,12.11,Male,Adaptability,1/11/1381,Ukrainian,12561323,FALSE,41,1397
8423,Nick_White1925970457@ptr6k.us,Nick,White,19.96,Male,Teamwork,10/15/1379,Spanish,16715301,FALSE,127,1398
8424,Matt_Pratt1392584544@gnjps.store,Matt,Pratt,19.69,Male,Teamwork,10/22/1377,Persian,15414371,FALSE,12,1398
8425,Javier_Bell660972468@jcf8v.website,Javier,Bell,18.56,Male,Teamwork,6/7/1379,Tamil,18475642,FALSE,115,1401
8426,Harry_Penn903107486@3wbkp.directory,Harry,Penn,13.52,Male,Teamwork,12/5/1381,Wu,15560150,FALSE,95,1400
8427,Clint_Burge1602953122@uagvw.auction,Clint,Burge,14.84,Male,Adaptability,4/17/1381,Arabic,16846581,FALSE,136,1400
8428,Bryon_Turner1315655986@nb44i.website,Bryon,Turner,14.06,Male,Self-motivation,11/13/1377,Arabic,12946359,FALSE,36,1401
8429,Ron_Rodgers286514426@mpibr.solutions,Ron,Rodgers,17.31,Male,Leadership,4/20/1382,Bengali,12677093,FALSE,123,1401
8430,Chester_Heaton1481328776@cdpfn.works,Chester,Heaton,18.29,Male,Decision Making,10/7/1380,Vietnamese,16135167,FALSE,53,1397
8431,Ethan_Doherty595045280@chkzl.catering,Ethan,Doherty,16.65,Male,Learning,3/31/1379,Fula,16682487,FALSE,88,1401
8432,Denis_Lomax314530710@fhuux.press,Denis,Lomax,14.71,Male,Decision Making,5/17/1381,Uzbek,15390588,FALSE,99,1401
8433,Enoch_Evans1379921006@avn7d.design,Enoch,Evans,18.57,Male,Adaptability,3/24/1382,Thai,14665205,FALSE,115,1397
8434,Jack_Craig434365661@1kmd3.biz,Jack,Craig,12.22,Male,Adaptability,5/9/1383,Yue,14333939,FALSE,44,1397
8435,Gil_Tyrrell580197439@karnv.tech,Gil,Tyrrell,19.7,Male,Teamwork,5/2/1378,Swedish,14905217,FALSE,139,1399
8436,Nick_Uttley1847710002@urn0m.autos,Nick,Uttley,16.12,Male,Time Management,2/10/1380,Yoruba,14786680,FALSE,42,1397
8437,Rufus_Parker1030960354@bqkv0.info,Rufus,Parker,19.59,Male,Leadership,7/5/1384,Ukrainian,16346086,FALSE,33,1398
8438,Fred_Parr1238271591@yfxpw.space,Fred,Parr,19.44,Male,Learning,3/9/1382,Spanish,16434035,FALSE,98,1401
8439,Martin_Casey2079462501@ckzyi.business,Martin,Casey,19.32,Male,Leadership,5/14/1379,Portuguese,11112684,FALSE,13,1401
8440,Ryan_Connor1694287822@bqkv0.store,Ryan,Connor,14.92,Male,Learning,4/7/1378,Polish,18416130,FALSE,54,1400
8441,Rick_Bishop1262269893@evyvh.pro,Rick,Bishop,19.75,Male,Adaptability,3/22/1384,Yoruba,16506788,FALSE,97,1401
8442,Phillip_Pope88951853@bqkv0.digital,Phillip,Pope,19.3,Male,Self-motivation,3/2/1382,Italian,14577233,FALSE,12,1401
8443,Russel_Collingwood1213540898@xtwt3.catering,Russel,Collingwood,14.2,Male,Learning,5/27/1380,Chinese,12751949,FALSE,52,1399
8444,George_Dwyer73121776@yahoo.biz,George,Dwyer,16.6,Male,Communication,4/28/1378,Fula,19797113,FALSE,52,1397
8445,Carl_Villiger1783000618@ckzyi.digital,Carl,Villiger,14.28,Male,Learning,10/18/1380,Chinese,18295648,FALSE,83,1399
8446,Domenic_Lomax680752164@y96lx.services,Domenic,Lomax,13.16,Male,Time Management,1/21/1384,Nepali,12016382,FALSE,122,1400
8447,Kieth_Bishop1916293020@ag5wi.shop,Kieth,Bishop,14.9,Male,Adaptability,4/8/1378,Uyghur,18877978,FALSE,92,1401
8448,Ramon_Mcleod1884154819@urn0m.autos,Ramon,Mcleod,15.07,Male,Self-motivation,10/10/1381,Italian,10747519,FALSE,74,1399
8449,Doug_Page 2044360770@fhuux.app,Doug,Page ,15.98,Male,Time Management,2/23/1380,Bhojpuri,10281943,FALSE,12,1397
8450,Bryon_Clayton618736960@voylg.shop,Bryon,Clayton,19.12,Male,Time Management,7/1/1379,Mandarin,14108775,FALSE,81,1397
8451,Fred_Lee1240366738@xqj6f.works,Fred,Lee,18.53,Male,Communication,1/4/1382,Gan Chinese,12835571,FALSE,50,1400
8452,Oliver_Hall91017878@ds59r.info,Oliver,Hall,17.47,Male,Conflict Resolution,4/24/1378,Italian,13279125,FALSE,139,1400
8453,Ronald_Redden1756176901@ckzyi.com,Ronald,Redden,13.83,Male,Communication,1/30/1379,Uzbek,14842261,FALSE,138,1400
8454,Jacob_Bell1739900108@1kmd3.org,Jacob,Bell,13.2,Male,Decision Making,4/6/1379,Fula,18864929,FALSE,96,1400
8455,Brad_Partridge806535770@3wbkp.app,Brad,Partridge,16.57,Male,Adaptability,11/27/1381,Chinese,13759044,FALSE,98,1397
8456,Eduardo_Andrews1241856560@crzq7.shop,Eduardo,Andrews,12.66,Male,Time Management,11/25/1381,Ukrainian,17960769,FALSE,21,1401
8457,Mason_Wigley665122792@xtwt3.website,Mason,Wigley,13.52,Male,Communication,11/24/1378,Korean,11762230,FALSE,109,1400
8458,William_Wright1028987085@mpibr.com,William,Wright,15.9,Male,Leadership,1/31/1382,Arabic,12751256,FALSE,29,1400
8459,Russel_Carpenter1782542263@xtwt3.shop,Russel,Carpenter,12.86,Male,Teamwork,10/19/1377,Chinese,10194333,FALSE,21,1397
8460,Caleb_Weston485893706@xtwt3.shop,Caleb,Weston,14.76,Male,Conflict Resolution,12/10/1381,German,14709410,FALSE,1,1398
8461,Carl_Goldsmith1988274975@jh02o.catering,Carl,Goldsmith,12.53,Male,Self-motivation,8/14/1381,Somali,12146663,FALSE,92,1398
8462,Peter_Potts1271757649@yafr7.biz,Peter,Potts,19.07,Male,Conflict Resolution,7/24/1381,Portuguese,19855685,FALSE,111,1399
8463,Nicholas_Bennett1776607581@6ijur.club,Nicholas,Bennett,14.48,Male,Time Management,9/9/1381,Nepali,19818808,FALSE,50,1399
8464,Joseph_Lane1815535018@lhp4j.org,Joseph,Lane,14.98,Male,Leadership,3/3/1382,Dutch,18439670,FALSE,1,1400
8465,Chadwick_Ward1475007937@1wa8o.works,Chadwick,Ward,16.89,Male,Time Management,12/14/1380,Hakka,18012750,FALSE,131,1399
8466,Anthony_Yard540332448@cke3u.works,Anthony,Yard,16.64,Male,Communication,10/7/1381,Sindhi,19908470,FALSE,8,1397
8467,Benny_Reading2094208891@jcf8v.club,Benny,Reading,16.16,Male,Self-motivation,11/4/1382,Malaysian,19738115,FALSE,28,1397
8468,Lucas_Snow1373426343@cke3u.autos,Lucas,Snow,18.75,Male,Adaptability,4/10/1384,Portuguese,18124909,FALSE,79,1401
8469,Ronald_Cadman255121540@1kmd3.website,Ronald,Cadman,16.7,Male,Adaptability,1/12/1382,Sindhi,13430747,FALSE,125,1401
8470,Lucas_Bishop1072905528@cke3u.us,Lucas,Bishop,17.87,Male,Work Under Pressure,10/28/1383,Italian,18492797,FALSE,15,1398
8471,Rufus_Griffiths1871375661@1kmd3.tech,Rufus,Griffiths,18.06,Male,Work Under Pressure,7/28/1379,Uyghur,12791922,FALSE,55,1399
8472,Matt_Brennan570244131@dvqq2.software,Matt,Brennan,12.95,Male,Self-motivation,4/6/1382,Arabic,15698211,FALSE,90,1399
8473,Harvey_Brown102082279@qu9ml.name,Harvey,Brown,12.48,Male,Leadership,6/27/1381,Hungarian,16970684,FALSE,8,1398
8474,Gil_Chapman1585294900@c2nyu.ca,Gil,Chapman,19.9,Male,Leadership,7/19/1382,Belarusian,13461877,FALSE,136,1401
8475,Sebastian_Upton694510095@v1wn5.com,Sebastian,Upton,16.45,Male,Decision Making,12/19/1379,Uzbek,11377222,FALSE,23,1397
8476,Ryan_Swift250443175@1wa8o.pro,Ryan,Swift,12.82,Male,Decision Making,3/25/1378,Gan Chinese,18731252,FALSE,67,1400
8477,Doug_Alldridge48562381@3wbkp.center,Doug,Alldridge,19.62,Male,Work Under Pressure,3/31/1380,Ukrainian,11658719,FALSE,1,1397
8478,Ronald_Truscott2055799489@chkzl.business,Ronald,Truscott,15.37,Male,Work Under Pressure,3/2/1383,Chinese,15185211,FALSE,95,1399
8479,Johnathan_Fox1508258856@iaart.business,Johnathan,Fox,16.99,Male,Teamwork,7/26/1379,Vietnamese,12194422,FALSE,69,1397
8480,Gil_Santos113511162@y96lx.software,Gil,Santos,18.2,Male,Work Under Pressure,5/2/1383,Hindi,11885891,FALSE,66,1398
8481,Ramon_Camden2079980846@1kmd3.solutions,Ramon,Camden,13.23,Male,Time Management,9/29/1379,Thai,10802972,FALSE,126,1400
8482,Josh_Flynn1658356215@hepmv.app,Josh,Flynn,17.26,Male,Adaptability,1/29/1378,Pashto,18041811,FALSE,95,1397
8483,Rick_Andrews1257540105@1kmd3.center,Rick,Andrews,19.39,Male,Conflict Resolution,6/5/1380,Japanese,12359594,FALSE,1,1398
8484,Harvey_Clifford373597856@ptr6k.app,Harvey,Clifford,18.09,Male,Conflict Resolution,6/3/1381,Arabic,18767862,FALSE,116,1398
8485,Nate_Lomax1631920878@karnv.mobi,Nate,Lomax,14.66,Male,Communication,1/15/1382,Yue,11626636,FALSE,116,1399
8486,Jack_Lewis717666366@evyvh.tech,Jack,Lewis,14.4,Male,Adaptability,4/6/1384,Assamese,12388551,FALSE,141,1397
8487,Michael_Grant1053211551@qu9ml.zone,Michael,Grant,13.18,Male,Decision Making,6/1/1379,Greek,17792745,FALSE,94,1397
8488,Gil_Shaw481853356@yvu30.audio,Gil,Shaw,18.97,Male,Leadership,12/7/1383,Romanian,14914518,FALSE,5,1401
8489,Benjamin_Whitmore1115971151@p5emz.business,Benjamin,Whitmore,12.76,Male,Communication,10/5/1378,Czech,14906145,FALSE,104,1398
8490,Alexander_Phillips1586679096@3wbkp.design,Alexander,Phillips,16.87,Male,Adaptability,10/4/1383,Persian,16542588,FALSE,104,1399
8491,Leroy_Bishop1913821123@1kmd3.website,Leroy,Bishop,17.46,Male,Teamwork,2/24/1378,Tamil,10562802,FALSE,98,1401
8492,Chad_Vass225337499@p5emz.tech,Chad,Vass,19.79,Male,Work Under Pressure,10/7/1379,Malaysian,18862504,FALSE,3,1401
8493,Tony_Stanley1308511673@yfxpw.org,Tony,Stanley,13.4,Male,Work Under Pressure,4/28/1378,English,13233279,FALSE,100,1397
8494,Elijah_Jarrett1752095014@yafr7.page,Elijah,Jarrett,14.07,Male,Teamwork,12/16/1382,Uzbek,12802658,FALSE,109,1401
8495,Wade_Robertson607743785@iscmr.directory,Wade,Robertson,15.2,Male,Teamwork,5/14/1384,Persian,17986000,FALSE,66,1398
8496,William_Mason1735428206@bu2lo.property,William,Mason,19.93,Male,Conflict Resolution,2/19/1382,Spanish,15150524,FALSE,102,1401
8497,Alexander_Broomfield791981212@jh02o.website,Alexander,Broomfield,17.49,Male,Conflict Resolution,8/4/1381,Malaysian,13422066,FALSE,86,1399
